type,id,size,wrappings
java,13344,39,0
java,5749,41,2
java,5848,2,0
java,5846,2,1
java,5847,3,0
java,53592,18,0
java,53593,16,0
java,53594,8,0
java,53595,17,0
java,4897,66,3
java,4898,30,2
java,4899,41,2
java,4900,2,0
java,4901,4,1
java,4902,24,3
java,4903,38,1
java,4904,2,0
java,52988,4,0
java,15379,8,0
java,15380,8,0
java,9047,12,0
java,8390,14,0
java,8391,13,0
java,8392,41,1
java,8393,7,0
java,8394,41,1
java,8395,9,0
java,8396,17,0
java,8397,39,1
java,8398,41,1
java,8399,27,0
java,8400,18,0
java,8401,9,0
java,8402,34,1
java,8403,36,1
java,6080,21,0
java,6081,17,0
java,6082,5,0
java,6083,27,1
java,4350,86,0
java,4351,20,0
java,4352,92,0
java,4353,8,0
java,4354,108,0
java,4355,29,0
java,4356,5,0
java,4357,15,0
java,4358,14,0
java,4359,64,0
java,4360,2,0
java,4361,72,0
java,4362,25,0
java,4363,15,0
java,4364,14,0
java,15998,14,0
java,15999,35,0
java,16000,14,0
java,16001,80,0
java,16002,14,0
java,16003,14,0
java,3090,30,0
java,3091,8,0
java,11717,4,0
java,11718,4,0
java,11719,76,2
java,11720,36,0
java,11721,32,0
java,11722,1,0
java,11723,33,1
java,11724,8,1
java,11725,7,1
java,11726,1,0
java,11727,6,0
java,11728,4,0
java,11729,8,1
java,11730,92,3
java,11731,30,3
java,11732,27,3
java,11733,2,0
java,9384,9,0
java,9380,3,0
java,9381,10,1
java,9382,8,0
java,9383,4,0
java,9385,9,0
java,9386,4,0
java,9387,9,0
java,9388,16,1
java,9389,4,0
java,9390,3,0
java,15758,28,0
java,17346,7,0
java,17343,4,0
java,17344,12,0
java,17345,37,0
java,17347,5,0
java,17348,3,0
java,17349,9,0
java,17350,36,0
java,17351,2,0
java,17352,4,0
java,17353,10,0
java,19419,12,0
java,1614,40,0
java,1615,2,0
java,1616,2,0
java,52989,46,1
java,18441,8,0
java,18442,4,0
java,18443,5,0
java,18277,4,0
java,18273,14,0
java,18274,38,0
java,18275,7,0
java,18276,25,1
java,721,5,0
java,722,46,0
java,723,18,0
java,724,18,0
java,725,41,2
java,726,13,0
java,727,9,0
java,728,13,0
java,729,27,0
java,730,24,0
java,731,22,0
java,732,14,0
java,733,18,1
java,734,12,0
java,735,18,0
java,736,163,0
java,737,17,0
java,738,158,0
java,739,17,0
java,740,47,0
java,741,41,2
java,742,35,1
java,743,12,0
java,744,47,0
java,745,9,0
java,746,9,0
java,747,9,0
java,748,24,0
java,749,108,1
java,750,19,1
java,751,99,0
java,752,29,1
java,753,10,0
java,754,47,0
java,755,100,0
java,756,115,0
java,757,9,0
java,758,44,0
java,11173,42,2
java,11174,3,0
java,11175,42,2
java,11176,42,2
java,20121,8,0
java,20047,6,1
java,20048,8,0
java,16720,15,0
java,16718,29,0
java,16697,20,1
java,16698,23,1
java,16699,20,1
java,16700,33,1
java,16701,31,0
java,16702,27,0
java,16703,33,1
java,16704,21,0
java,16705,19,0
java,16706,14,0
java,16707,17,0
java,16708,33,1
java,16709,27,0
java,16710,19,1
java,16711,17,0
java,16712,15,0
java,16719,20,0
java,16713,18,0
java,16714,19,0
java,16715,20,0
java,16716,30,1
java,16717,15,0
java,16721,4,0
java,16722,38,0
java,16723,19,1
java,16724,27,0
java,16725,27,0
java,16726,38,0
java,16727,24,1
java,16728,24,0
java,16729,18,0
java,16730,19,0
java,16731,16,0
java,16732,31,2
java,16733,17,0
java,16734,32,1
java,16735,13,0
java,16736,20,1
java,5020,31,0
java,5021,26,1
java,5022,27,2
java,916,17,0
java,917,42,2
java,918,33,0
java,919,82,1
java,18310,3,0
java,18306,20,1
java,18307,32,0
java,18308,53,3
java,18309,4,1
java,18311,35,0
java,18312,8,0
java,6326,5,0
java,53182,10,1
java,19417,17,1
java,1016,1,1
java,8786,2,1
java,53158,2,0
java,18742,16,0
java,18743,22,0
java,19592,31,0
java,19593,35,0
java,5027,7,0
java,12200,9,1
java,12201,8,0
java,12202,16,0
java,12203,25,1
java,12204,25,1
java,14582,15,0
java,14583,14,0
java,14584,22,2
java,14585,1,0
java,14586,18,0
java,14587,16,0
java,14588,22,2
java,14589,28,2
java,14590,2,0
java,14591,12,0
java,14592,18,0
java,14593,26,2
java,14594,4,1
java,14595,10,0
java,15869,5,0
java,52056,18,2
java,52057,20,3
java,52058,18,3
java,9272,15,1
java,19763,10,0
java,12556,3,0
java,12551,44,0
java,12552,10,0
java,12553,2,0
java,12554,3,0
java,12555,1,0
java,12557,4,0
java,12558,1,0
java,12559,9,0
java,12560,3,0
java,12561,4,0
java,12562,6,0
java,12563,5,0
java,12564,5,0
java,12565,3,0
java,2736,22,0
java,2737,37,1
java,5757,7,0
java,1565,6,1
java,1566,3,0
java,1567,3,0
java,1568,6,1
java,1569,6,1
java,1570,8,0
java,1571,6,1
java,1572,34,3
java,1573,6,1
java,1574,6,1
java,9166,55,1
java,13702,1,0
java,13703,3,0
java,17107,16,0
java,53063,10,0
java,53064,2,0
java,53065,2,0
java,53066,2,1
java,53067,21,1
java,53068,1,1
java,53069,12,2
java,53070,43,0
java,53071,4,1
java,53202,10,0
java,53203,16,0
java,53204,13,1
java,53205,20,0
java,53206,22,1
java,53207,10,0
java,53208,6,0
java,53209,18,0
java,53210,24,0
java,53211,13,0
java,53212,12,0
java,53213,6,0
java,53214,8,0
java,53215,9,0
java,53216,13,0
java,53217,15,1
java,53218,22,0
java,53219,10,0
java,53220,15,0
java,53221,9,0
java,53222,11,0
java,53223,6,0
java,53224,23,0
java,53225,9,0
java,53226,18,1
java,53227,16,0
java,53228,22,2
java,53229,19,1
java,53230,10,0
java,53231,19,0
java,53232,13,0
java,53233,23,1
java,53234,6,0
java,53235,20,3
java,53236,9,0
java,53237,10,0
java,53238,24,2
java,53239,10,0
java,53240,1,0
java,53241,20,0
java,53242,8,0
java,53243,15,1
java,53244,16,0
java,53245,18,0
java,53246,8,0
java,53247,16,0
java,53248,5,0
java,53249,3,0
java,53250,10,0
java,53251,9,0
java,53252,10,0
java,8049,16,0
java,13347,16,0
java,13348,16,0
java,19337,2,0
java,19338,3,0
java,19339,3,0
java,19340,14,1
java,19341,2,0
java,16879,2,0
java,16880,6,0
java,16881,9,0
java,4288,70,3
java,4289,46,2
java,4287,3,0
java,9477,27,2
java,9478,11,0
java,9479,2,0
java,9480,13,0
java,9481,4,0
java,9482,2,0
java,9483,5,1
java,9484,1,0
java,9485,3,0
java,9486,5,0
java,9487,27,0
java,9488,4,0
java,9489,6,0
java,9490,3,1
java,11193,34,0
java,7738,18,0
java,17109,3,0
java,19893,136,2
java,19894,10,0
java,1862,22,0
java,17483,7,0
java,17484,1,0
java,19048,2,1
java,19049,8,0
java,19050,37,0
java,19051,56,0
java,19052,12,3
java,19053,105,10
java,19054,12,0
java,19055,83,1
java,19056,82,1
java,19057,13,1
java,19058,6,0
java,16593,16,1
java,14567,2,0
java,19747,8,0
java,4685,3,0
java,4686,21,1
java,12199,1,0
java,20523,34,3
java,18167,33,1
java,19136,29,1
java,19137,21,1
java,17417,24,2
java,17418,28,1
java,17419,30,1
java,17420,1,1
java,17421,22,3
java,17422,3,0
java,17423,12,1
java,17424,14,1
java,17425,30,1
java,17426,37,3
java,17427,38,0
java,17428,6,0
java,17429,11,0
java,17430,30,1
java,17431,58,1
java,50489,17,0
java,53607,2,0
java,53608,2,0
java,53603,2,0
java,53604,35,0
java,53605,38,0
java,53606,3,0
java,53609,38,0
java,53610,2,0
java,53611,5,1
java,53612,37,0
java,53613,37,0
java,8625,15,0
java,8626,15,0
java,7620,28,0
java,7621,28,0
java,7622,24,0
java,7623,24,0
java,12498,31,0
java,12499,32,0
java,12500,23,0
java,51153,3,0
java,51149,3,0
java,51150,23,1
java,51151,5,1
java,51152,3,0
java,51154,6,2
java,51155,14,1
java,51156,12,0
java,15665,41,0
java,15658,28,0
java,15659,41,0
java,15660,30,0
java,15661,27,0
java,15662,78,0
java,15663,52,0
java,15664,33,0
java,15666,26,1
java,15667,86,0
java,15668,33,0
java,15669,28,0
java,15670,91,0
java,15671,30,0
java,15672,45,0
java,15673,46,0
java,53039,11,0
java,53040,11,0
java,53041,11,0
java,53042,43,0
java,53043,11,0
java,12566,32,1
java,12567,30,1
java,53077,33,0
java,53078,18,0
java,53079,32,0
java,53080,12,0
java,52566,1,0
java,52567,1,0
java,52555,1,0
java,52556,1,0
java,52557,1,0
java,52558,1,0
java,52559,1,0
java,52560,1,0
java,52561,3,0
java,52562,12,1
java,52563,26,1
java,52564,19,0
java,52565,1,0
java,52568,20,0
java,52569,1,0
java,20162,15,0
java,20188,1,0
java,20163,13,0
java,20164,13,0
java,20165,21,1
java,20166,12,0
java,20167,13,0
java,20168,15,1
java,20169,20,1
java,20170,13,0
java,20171,11,0
java,20172,15,0
java,20173,20,1
java,20174,13,0
java,20175,23,1
java,20176,15,0
java,20189,11,0
java,20177,31,2
java,20178,21,1
java,20179,11,0
java,20180,13,0
java,20181,1,0
java,20182,1,0
java,20183,13,0
java,20184,13,0
java,20185,20,1
java,20186,20,1
java,20187,25,1
java,20190,13,0
java,20191,3,0
java,20192,23,1
java,20193,15,1
java,20194,15,0
java,20195,17,0
java,20196,16,0
java,20197,15,0
java,20198,12,0
java,20199,21,1
java,20200,37,3
java,20201,90,1
java,20202,1,0
java,20203,3,0
java,20204,13,0
java,20205,21,1
java,9493,39,0
java,9494,2,1
java,12068,45,0
java,13580,4,0
java,2757,1,0
java,20247,1,0
java,17485,11,0
java,17486,2,0
java,16833,2,0
java,53038,11,0
java,12226,11,0
java,2876,47,1
java,2877,44,0
java,2878,29,0
java,9545,21,0
java,9546,34,3
java,9547,62,0
java,9548,5,0
java,9549,17,0
java,9550,44,1
java,9551,25,2
java,9552,16,0
java,9553,7,0
java,9554,2,0
java,9555,7,0
java,4175,14,0
java,52208,21,0
java,52209,18,0
java,52210,51,2
java,52211,18,1
java,52212,21,1
java,52213,14,1
java,52214,24,0
java,52215,17,0
java,52216,21,1
java,52217,22,1
java,52218,17,0
java,52219,18,1
java,52220,15,0
java,52221,4,1
java,52222,23,1
java,52223,12,1
java,52224,18,0
java,52225,4,0
java,52226,61,0
java,52227,15,0
java,52228,15,0
java,52229,19,1
java,52230,15,0
java,6940,16,1
java,6941,16,1
java,11798,64,4
java,11791,5,0
java,11792,5,0
java,11793,6,0
java,11794,6,0
java,11795,14,0
java,11796,15,1
java,11797,34,0
java,11799,4,0
java,11800,1,0
java,11801,42,2
java,11802,35,0
java,11803,4,0
java,11804,6,0
java,11805,3,0
java,11806,10,0
java,11807,43,1
java,11808,6,1
java,11809,8,0
java,11810,46,0
java,11811,3,0
java,11812,33,0
java,11813,13,0
java,11814,8,0
java,11815,35,0
java,11816,10,0
java,11817,45,3
java,11818,40,2
java,11819,6,0
java,11820,35,2
java,11821,6,1
java,11822,6,0
java,11823,6,0
java,11824,44,1
java,11825,7,0
java,11826,5,0
java,11827,31,0
java,11828,35,0
java,11829,10,0
java,11830,31,0
java,11831,6,1
java,11832,4,0
java,11833,34,0
java,11834,7,1
java,11835,14,0
java,11836,38,1
java,11837,11,0
java,11838,16,0
java,11839,7,2
java,11840,13,0
java,11841,6,0
java,11842,5,0
java,11843,16,0
java,11844,9,0
java,11845,7,1
java,11846,23,5
java,11847,24,2
java,11848,5,0
java,11849,9,0
java,11850,3,0
java,11851,9,0
java,11852,34,0
java,11853,11,0
java,11854,16,1
java,11855,9,0
java,11856,6,0
java,11857,48,1
java,11858,12,0
java,11890,5,0
java,11859,13,0
java,11860,6,0
java,11861,33,0
java,11862,10,0
java,11863,43,2
java,11864,33,1
java,11865,26,2
java,11866,6,0
java,11867,7,0
java,11868,14,0
java,11869,1,0
java,11870,6,0
java,11871,4,0
java,11872,5,0
java,11873,6,1
java,11874,4,0
java,11875,7,0
java,11876,43,2
java,11877,5,0
java,11878,6,0
java,11879,32,0
java,11880,10,0
java,11881,7,1
java,11882,15,0
java,11883,9,0
java,11884,10,0
java,11885,9,0
java,11886,15,0
java,11887,6,0
java,11888,18,0
java,11889,24,2
java,11891,6,0
java,11892,6,0
java,11893,6,1
java,11894,28,0
java,11895,5,0
java,11896,14,0
java,7042,8,0
java,7043,11,0
java,7044,8,0
java,7045,24,1
java,7046,15,0
java,7047,21,0
java,3523,44,1
java,3515,14,0
java,3522,13,0
java,3497,31,0
java,3498,32,1
java,3499,29,1
java,3514,18,1
java,3500,44,0
java,3501,11,0
java,3502,10,0
java,3503,10,0
java,3504,29,1
java,3505,22,1
java,3506,5,0
java,3507,37,1
java,3508,26,0
java,3509,13,0
java,3510,16,0
java,3511,47,1
java,3512,13,0
java,3513,26,0
java,3516,58,0
java,3517,16,0
java,3518,14,0
java,3519,14,0
java,3520,9,0
java,3521,23,0
java,719,13,0
java,718,12,0
java,19805,20,0
java,19806,18,0
java,19807,24,1
java,19808,24,0
java,19809,18,1
java,19810,11,0
java,19811,15,0
java,19812,9,0
java,19813,15,0
java,19814,30,2
java,19815,21,0
java,19816,1,0
java,19817,4,0
java,19818,26,1
java,19819,17,0
java,19820,25,0
java,19821,24,1
java,19822,15,0
java,19823,10,0
java,19824,34,3
java,10027,30,3
java,10028,4,1
java,10029,5,1
java,405,47,0
java,7836,15,0
java,7837,9,0
java,7838,5,0
java,7839,2,0
java,7840,3,0
java,7841,6,1
java,1944,18,0
java,1945,5,0
java,1946,9,0
java,1947,16,0
java,1948,17,1
java,18688,2,0
java,18689,5,1
java,4978,2,0
java,5016,1,0
java,4976,102,0
java,4977,42,0
java,4979,39,0
java,4980,42,0
java,4981,33,0
java,4982,19,0
java,4983,86,1
java,4984,19,0
java,4985,86,1
java,4986,38,1
java,4987,19,0
java,4988,39,0
java,4989,39,0
java,4990,28,0
java,4991,42,0
java,4992,37,0
java,4993,2,0
java,4994,28,0
java,4995,42,0
java,4996,19,1
java,4997,21,1
java,4998,1,0
java,4999,19,1
java,5000,38,1
java,5001,19,1
java,5002,102,0
java,5003,39,0
java,5015,2,1
java,5004,33,0
java,5005,102,0
java,5006,3,0
java,5007,42,0
java,5008,28,0
java,5009,86,1
java,5010,37,0
java,5011,38,1
java,5012,5,1
java,5013,35,1
java,5014,33,0
java,5017,33,0
java,5018,37,0
java,5019,33,0
java,7787,2,0
java,7788,30,0
java,7789,33,0
java,7790,18,0
java,7791,36,1
java,7792,30,0
java,7793,12,0
java,7794,93,1
java,7795,4,1
java,7796,28,0
java,20349,30,0
java,20350,30,0
java,20351,5,0
java,53180,34,0
java,9579,4,0
java,9580,5,0
java,9581,2,0
java,51395,6,0
java,51396,24,1
java,19412,4,0
java,13704,3,0
java,13705,10,1
java,13706,15,0
java,7586,13,0
java,13365,17,0
java,13366,13,0
java,13367,13,0
java,13595,7,0
java,52172,14,0
java,50469,10,0
java,52099,7,0
java,52100,17,1
java,15759,4,0
java,15760,5,0
java,15761,20,0
java,15762,4,0
java,15763,41,0
java,15764,5,0
java,15765,20,0
java,15766,4,0
java,15767,8,0
java,15768,2,0
java,15044,17,1
java,15045,17,1
java,15046,27,1
java,15047,19,0
java,15048,19,0
java,15049,17,1
java,15050,40,2
java,2198,31,0
java,2199,31,0
java,3415,13,0
java,16963,11,0
java,920,4,0
java,921,53,0
java,922,6,0
java,1860,10,0
java,1861,10,0
java,7153,10,0
java,7154,16,0
java,7155,10,0
java,5253,7,1
java,15180,34,0
java,6311,11,0
java,6312,6,1
java,6313,4,0
java,12756,17,0
java,12757,18,1
java,11931,10,1
java,18527,2,0
java,7900,58,0
java,7901,61,0
java,53308,24,1
java,53309,28,1
java,20087,42,0
java,20088,9,0
java,20089,20,1
java,20090,8,1
java,13123,6,0
java,13124,11,0
java,13121,3,0
java,13122,19,0
java,13125,7,0
java,13126,6,0
java,17235,22,1
java,17236,24,2
java,8841,26,1
java,9040,10,0
java,9041,33,0
java,17401,14,1
java,17399,2,0
java,17400,17,1
java,1007,27,0
java,1008,3,0
java,1009,35,0
java,1015,18,2
java,1010,37,0
java,1011,16,1
java,1012,19,0
java,1013,12,0
java,1014,30,0
java,10137,12,0
java,10138,2,0
java,8070,37,0
java,8071,36,0
java,8072,36,0
java,8073,22,0
java,9191,1,1
java,9188,4,0
java,9189,6,0
java,9190,18,0
java,2264,8,0
java,8245,8,0
java,8246,18,1
java,8247,18,1
java,20040,17,2
java,20041,12,1
java,51758,13,0
java,51759,32,1
java,17276,50,0
java,15788,7,0
java,18812,27,0
java,18813,7,0
java,18814,36,1
java,18815,9,0
java,20344,4,0
java,8239,4,0
java,8240,16,1
java,51065,73,1
java,51066,6,0
java,51067,44,0
java,51068,36,2
java,51069,13,0
java,5221,30,1
java,50474,11,0
java,50475,2,0
java,3847,8,2
java,3848,8,1
java,11664,18,0
java,11665,2,1
java,11666,21,0
java,2827,36,2
java,16588,3,0
java,16589,5,0
java,4366,21,1
java,4367,30,1
java,4368,26,1
java,4369,36,1
java,4370,8,1
java,4371,18,0
java,4372,46,3
java,4373,25,1
java,4374,24,1
java,20027,5,0
java,20028,3,0
java,20020,40,0
java,20021,18,0
java,20022,3,0
java,20023,5,0
java,20024,48,1
java,20025,40,0
java,20026,5,0
java,20029,44,1
java,8069,2,0
java,13119,3,0
java,13120,15,0
java,2992,2,0
java,2993,2,0
java,2994,4,0
java,20123,3,0
java,20124,23,0
java,20125,3,0
java,9135,2,0
java,9136,5,1
java,2782,10,0
java,7591,3,0
java,7587,5,1
java,7588,47,0
java,7589,1,1
java,7590,4,0
java,7592,3,0
java,7593,2,0
java,7594,2,0
java,7595,2,0
java,7596,2,1
java,7601,5,1
java,7597,5,0
java,7598,38,0
java,7599,41,2
java,7600,2,0
java,7602,13,0
java,197,36,1
java,50540,35,0
java,18884,35,1
java,18879,4,0
java,18880,17,0
java,18881,58,1
java,18882,18,0
java,18883,16,0
java,18885,11,0
java,18886,8,0
java,18887,12,0
java,10112,29,0
java,10113,9,0
java,49,7,0
java,50,14,0
java,51,10,0
java,52,5,0
java,53,11,2
java,54,4,0
java,55,3,1
java,56,12,0
java,57,21,0
java,58,14,1
java,7545,2,0
java,15643,64,0
java,15641,10,0
java,15642,1,0
java,6178,26,0
java,18535,56,1
java,18536,5,1
java,18537,4,1
java,18239,7,0
java,1235,16,0
java,1236,13,0
java,1237,11,1
java,1238,6,1
java,1239,8,0
java,1240,15,0
java,1241,18,1
java,1242,10,0
java,1243,14,0
java,1244,16,0
java,1245,15,0
java,1246,6,0
java,1247,6,1
java,12008,57,0
java,12005,81,1
java,12006,58,0
java,12007,59,0
java,12009,58,0
java,12010,24,1
java,12011,59,0
java,12012,10,1
java,12013,79,0
java,12014,4,0
java,12015,45,1
java,4973,70,3
java,4974,80,0
java,50562,13,0
java,51801,35,2
java,51802,30,1
java,51803,2,1
java,51804,12,1
java,19278,3,0
java,6056,5,0
java,6057,14,0
java,7124,3,0
java,7125,54,0
java,7126,17,0
java,7127,51,0
java,7128,22,0
java,51037,9,1
java,14581,18,2
java,8546,3,0
java,8541,36,0
java,8542,33,0
java,8543,4,0
java,8544,11,0
java,8545,32,0
java,8547,31,3
java,8548,46,1
java,8549,3,0
java,8550,10,0
java,8551,3,0
java,8552,2,0
java,8559,11,0
java,8553,14,0
java,8554,35,0
java,8555,38,0
java,8556,5,0
java,8557,5,0
java,8558,14,0
java,8560,31,0
java,8561,4,0
java,8562,4,1
java,8563,18,0
java,8564,14,0
java,8565,36,0
java,8566,37,1
java,8567,9,0
java,8568,13,0
java,8569,44,1
java,8570,4,0
java,8571,42,0
java,8572,12,0
java,8573,5,0
java,8574,3,0
java,8575,43,1
java,8576,42,2
java,8577,9,0
java,8578,17,1
java,8579,7,0
java,8580,33,0
java,8581,39,0
java,8582,11,0
java,8583,39,0
java,8584,1,0
java,8585,29,0
java,8586,1,0
java,8587,10,1
java,8588,2,0
java,8589,41,0
java,8432,1,0
java,8233,37,0
java,8234,3,0
java,8235,49,0
java,8236,34,0
java,8237,6,1
java,8238,42,0
java,9099,2,0
java,9100,2,0
java,9101,2,0
java,9102,2,0
java,9103,10,0
java,9104,2,0
java,9105,2,0
java,9106,10,0
java,3246,40,2
java,3247,2,0
java,3248,23,2
java,3249,40,2
java,3255,19,1
java,3250,14,1
java,3251,4,0
java,3252,3,0
java,3253,31,1
java,3254,8,1
java,8437,11,0
java,8438,12,0
java,11468,25,0
java,11469,29,1
java,11470,18,0
java,11471,6,0
java,11472,11,0
java,19826,11,0
java,13224,2,0
java,13225,2,0
java,13226,3,1
java,13227,6,2
java,7805,32,0
java,7803,32,0
java,7804,4,0
java,7806,26,0
java,7807,35,0
java,7808,36,0
java,7809,43,0
java,7810,26,0
java,7811,34,0
java,18176,10,0
java,18172,6,0
java,18173,33,0
java,18174,12,0
java,18175,30,0
java,1091,3,0
java,1092,3,0
java,1093,10,0
java,19779,2,0
java,19780,7,0
java,19177,17,0
java,6165,27,0
java,6166,15,0
java,14616,22,1
java,14617,12,1
java,14618,11,0
java,14619,3,0
java,2188,6,0
java,2189,12,1
java,2190,6,0
java,2191,3,0
java,3030,11,1
java,3031,6,0
java,3032,4,1
java,3033,13,1
java,3034,13,1
java,3022,11,1
java,3023,2,0
java,3024,11,0
java,3025,11,0
java,3026,9,0
java,3027,11,1
java,9754,4,0
java,9753,39,3
java,9755,5,0
java,18456,2,0
java,3597,2,0
java,18545,12,1
java,17570,15,0
java,7080,3,0
java,7081,3,0
java,19799,12,0
java,20248,40,0
java,80,2,0
java,81,7,0
java,82,55,2
java,20546,11,0
java,20547,2,1
java,20548,11,0
java,19736,1,0
java,19737,11,0
java,20045,2,0
java,20046,3,0
java,20042,34,1
java,20043,4,1
java,20044,4,1
java,51707,1,0
java,51708,84,1
java,51698,6,2
java,51699,5,0
java,51700,16,0
java,51701,76,1
java,51702,11,0
java,51703,6,0
java,51704,3,0
java,51705,7,1
java,51706,5,1
java,958,3,0
java,13093,5,1
java,17897,10,0
java,15674,10,1
java,13694,2,0
java,13695,2,0
java,13696,2,0
java,13697,2,0
java,13698,3,0
java,13699,2,0
java,13700,5,1
java,13701,2,0
java,18497,2,0
java,18498,6,0
java,7902,9,0
java,7903,9,0
java,7904,4,0
java,51413,15,1
java,8084,24,1
java,8085,23,1
java,8086,22,1
java,8087,16,0
java,8088,22,1
java,8089,22,1
java,10044,16,0
java,10045,13,1
java,8022,28,1
java,5750,7,1
java,53723,8,0
java,53721,19,3
java,53722,33,0
java,53724,9,0
java,53725,1,0
java,53726,20,3
java,53727,22,1
java,53728,13,0
java,53729,85,0
java,53730,11,0
java,53731,11,0
java,53732,18,0
java,53733,7,1
java,53734,22,1
java,53735,28,0
java,53736,134,3
java,51973,9,0
java,18823,17,0
java,13138,22,3
java,13139,1,0
java,13140,2,0
java,50471,5,0
java,50472,3,0
java,50473,8,0
java,189,3,0
java,184,38,0
java,185,25,0
java,186,30,0
java,187,2,0
java,188,9,1
java,52101,2,0
java,52102,8,0
java,52103,8,0
java,52104,8,0
java,52105,3,0
java,52106,32,0
java,52107,32,0
java,52108,1,0
java,52109,61,0
java,52110,13,1
java,52111,61,0
java,52112,3,0
java,8176,1,0
java,17377,7,0
java,17375,9,0
java,17376,11,0
java,14850,7,0
java,14995,7,0
java,14842,10,0
java,14843,30,0
java,14844,9,0
java,14845,6,0
java,14846,25,1
java,14847,8,0
java,14848,2,0
java,14849,3,0
java,14851,11,0
java,14852,10,0
java,14853,16,0
java,14854,1,0
java,14855,27,0
java,14856,13,0
java,14857,11,0
java,14858,11,1
java,14859,10,0
java,14865,11,0
java,14860,14,1
java,14861,10,0
java,14862,8,0
java,14863,13,0
java,14864,17,1
java,14866,19,0
java,14867,16,0
java,14868,6,0
java,14869,42,4
java,14912,8,0
java,14870,10,0
java,14871,14,0
java,14872,9,0
java,14873,28,1
java,14874,5,0
java,14918,18,0
java,14875,41,1
java,14876,12,0
java,14877,18,0
java,14878,34,0
java,14879,44,0
java,14880,11,0
java,14881,3,0
java,14882,1,0
java,14883,8,0
java,14884,12,0
java,14885,12,1
java,14886,18,0
java,14887,7,0
java,14888,40,3
java,14889,13,0
java,14890,11,0
java,14934,3,0
java,14891,35,0
java,14892,16,0
java,14893,16,0
java,14894,8,0
java,14895,12,0
java,14896,13,0
java,14897,9,0
java,14898,7,0
java,14899,1,0
java,14900,19,1
java,14901,18,0
java,14902,35,0
java,14903,12,0
java,14904,16,0
java,14905,8,0
java,14906,6,0
java,14907,16,0
java,14908,11,0
java,14909,40,3
java,14910,35,0
java,14911,35,0
java,14913,35,0
java,14914,35,0
java,14915,16,0
java,14916,8,0
java,14917,20,0
java,14919,12,1
java,14920,9,0
java,14921,18,0
java,14922,4,0
java,14923,1,1
java,14935,4,0
java,14924,21,1
java,14925,37,2
java,14926,5,0
java,14927,2,0
java,14928,10,0
java,14959,34,0
java,14929,14,0
java,14930,12,0
java,14931,42,4
java,14932,18,0
java,14933,31,0
java,14936,11,0
java,14937,3,0
java,14938,12,0
java,14939,36,0
java,14940,23,0
java,14941,12,0
java,14942,8,0
java,14943,35,0
